musicianID,followerCNT,followingCNT
/joe540356/,362,14
/joelin_0910/,4,0
/joered168/,2,0
/joeslowlyman/,901,2
/joey0717/,284,0
/joey82517/,2724,4
/johnboy551/,65,18
/johnnyz/,2,1
/johns925/,54,0
/johnsonliao/,51,44
/joho247/,136,33
/jojoyhc/,23,34
/jojoyue/,5,2
/joker/,925,7
/jolinAA/,76,4
/jon19971109/,41,19
/jooe1010kk/,1,22
/joseph52208/,15,20
/josephchen/,87,2
/joshboi0807/,180,86
/joyce_ch0627/,1420,25
/jpstone/,3,14
/jsdjade/,13,31
/jt760225/,21,49
/judy810303/,3,23
/juey800204/,1,2
/juiceinmyvein/,35,4
/juichuanchang/,282,16
/juliadd/,2,2
/jumpgirlsband/,23,2
/june222248/,90,0
/june850105s/,7,28
/junelin14/,1,4
/junyting1121/,17,2
/junzhu428/,53,27
/justcurious/,8,31
/justdothat/,8,6
/justin1101/,32,40
/juzzyorange/,553,115
/jvolutionary/,71,6
/jy00745075/,16,33
/jyun_Pay/,2,60
/k0925678885/,8,0
/k15516602/,40,43
/k2000318e/,157,1
/k2c_goodmusic/,1846,2
/k68017/,5,7
/k7820320/,151,20
/k875614/,9,26
/k880401/,25,5
/kabalu0121/,27,2
/kafra40892/,11,31
/kahnhank/,18,10
/kai0622/,18,42
/kaichen4ni/,10,13
/kailee/,1,7
/kamuri/,27,61
/kangtakeshi/,14,41
/kangyulu/,140,0
/kanzi/,41,38
/kanzn/,2,1
/kaohaoche1996/,747,6
/kaoruliu/,1810,0
/kappahand/,4,12
/karenkong08/,5,0
/karren309/,154,92
/karta2018429/,29,12
/kasumi448/,11,0
/katncandix2/,2267,21
/katree/,36,37
/kay159321/,34,10
/kaze_0728/,6,9
/kbu/,10,37
/kbwonda/,108,0
/ke289676/,11,4
/keeev_1113/,58,7
/keepgoingpeatle/,137,58
/keepitrealrecords/,66,1
/keita610312002/,2,1
/kelvin800429/,14,11
/ken830615/,41,5
/kenkaaaaaa2019/,374,29
/kenken8211/,205,0
/kenny780529/,56,78
/kenoda8/,11,12
/kerkertseng/,44,25
/kevin01224/,8,10
/kevin123/,30,153
/kevinfu/,63,42
/kevinhsiago/,2,2
/kevinwang/,91,101
/keyfiguretw/,160,0
/keymusic/,1,0
/kf1125/,25,58
/khaihan/,65,181
/kia214031/,6,14
/kia9933/,14,20
/kiddycissy/,5,5
/kidmenwu/,8,9
/kidpunk1974/,75,76
/kiki32147896/,49,4
/kilxs6z60ogb/,3,0
/kimmykee/,1,7
/kindred2348/,6,72
/king701001/,48,245
/kingjason55/,2,27
/kingstatue/,142,275
/kiphalu/,4,2
/kiwif2f2f213/,569,29
/kjilmari/,23,7
/kjtien/,612,11
/kjxiaowei/,142,149
/kkes6092311/,16,1
/kloudhsu/,244,7
/kninat/,22,24
/ko_oneg/,12,3
/kobayashison/,13,23
/kohilala/,5,5
/koidz/,6,0
/kolaswu/,396,7
/kolette/,56,19
/kolyvivi/,47,13
/kongjian/,8,6
/konkonway/,9,2
/koreastyle/,19,11
/kornbala/,322,223
/kornhan/,26,5
/kornkorn78/,65,46
/kosanone_/,35,7
/koucc/,137,7
/koumis/,314,8
/kovy20010908/,32,94
/krisasaiz/,2,1
/kriskuan1101/,2000,19
/krunp/,14,20
/krush/,106,65
/kscdagomusic/,143,0
/kside/,7,28
/ktyang/,3,0
/kuangping/,2180,4
/kuanyuwang/,367,1
/kudayeast/,1030,417
/kuikaresengan/,1,3
/kujiajun/,56,25
/kumarathecat/,231,0
/kurtpengyu/,73,6
/kusomao/,21,2
/kutsushitas/,43,3
/kuyusistudio/,977,0
/kvass/,35,1
/kvlove20050927/,13,11
/kyo0612kimo/,24,17
/kyokojayk/,3,2
/kyoudou827/,115,31
/kyren/,42,115
/l00230/,25,72
/l1211y/,182,30
/l_yt72/,48,0
/ladytrouble20181229/,181,1
/lagchun/,6,0
/lahumeur/,521,1
/lai1020lai/,27,12
/lai325/,17,2
/lairo18/,16,11
/lakers0215/,6,81
/lakewood/,43,3
/lala781229/,1,0
/lalingtw/,135,0
/lanwentse/,3,1
/laosan2007/,2,1
/lastwestand/,56,0
/lazymf2008/,6,25
/lazymuzik1984/,33,0
/lazyplanbandtw/,282,1
/lb00453475/,4,4
/lct9238/,72,55
/leafyeh/,2682,3
/leekru/,15,4
/leeky37/,207,153
/leelbanna/,3,38
/leeq0509/,39,35
/leeradio/,681,0
/leeyilun/,37,13
/legend_of_vessels/,62,0
/legenvita/,4,2
/leiyin520/,97,28
/leizai/,16,45
/lemonseed/,142,89
/lenaj_janesmusic/,7,1
/leo/,250,58
/leo20041230/,4,8
/leo_wei_shen/,2,5
/leochou6702/,7,8
/leodick/,237,37
/leoesc/,63,84
/leoleoaaa/,5,7
/leoleoleo8958/,15,6
/leon47/,29,133
/leonzheng/,14896,8
/leopard_lai/,69,10
/lesliean/,1,0
/lessgreaterlessthan/,39,0
/levisone/,6,14
/lhslove1221/,6,28
/liang1205/,1,5
/lianny/,4,8
/liccababy/,256,515
/life26/,8,15
/lifeinbible/,4,5
/lifuchien/,28,19
/lijianqing/,958,0
/like_a_rolling_poem/,103,5
/likey/,70,200
/lil_ray826/,8,9
/lilbeam/,30,3
/lilbin/,39,20
/liliumtaiwan/,3212,17
/lilkbirdie/,70,33
/lilrad0920/,148,19
/lilror/,18,33
/liltomg/,7,9
/lilyetcoco/,104,0
/lilyhasnoface/,20,40
/lilyiscute3/,95,51
/lilyshardcorelife/,19,23
/limitw/,1408,0
/lin591120/,1,1
/linfan19/,26,40
/lingloj0112/,43,4
/linjheyu/,122,4
/linlin0916/,84,2
/linling114/,56,8
/lintang/,1,3
/lio60311/,6,88
/lion125yy/,47,29
/lionman/,23,55
/lisalai/,17,9
/little78926/,113,66
/liuding/,136,52
/live_grace23/,1,4
/liveddie/,882,6
/livemachine/,30,30
/liven/,7,2
/livingforce/,217,18
/ljybowser/,8,2
/lkkxfw0204/,2,3
/ll141414/,101,7
/ll652479/,19,48
/lleo0509/,5,2
/llin11014/,4,1
/llt0519/,129,147
/loccerzzh/,15,0
/locking794620/,9,2
/logos/,13,21
/lollywawa/,351,6
/lomographer/,194,58
/lomoguitman/,96,37
/lomoyanyeah/,10,1
/lonestartway1226/,2,35
/long_bonus_m5/,58,67
/longer4029/,4,3
/lonlelin/,34,2
/lookdogkao/,3,3
/looklookloo/,3,6
/losingart/,160,4
/loslocodicer/,18,14
/lostkid/,16,25
/losunplus63/,21,14
/louie0630/,3254,17
/louie_0309/,203,77
/louis870712/,35,12
/louvreishat/,251,0
/love101124/,5,10
/lovebaby8352/,7,0
/loveforxiaoxin/,4,13
/loveisbug/,123,959
/lovejinjin1115/,207,12
/lovelyiwen/,28,17
/loveplusofficial/,4,91
/loverukai/,29,25
/loveseser/,3,0
/loveyouwenyan/,2,1
/lowbrightness/,135,0
/lpa897234/,212,29
/lshtd/,223,85
/lsy519/,4,6
/lu1/,12,4
/lucency08/,4,4
/lucky_boat_ox/,9,4
/luckyair43/,276,79
/luckystrikegreat/,2559,14
/lucymeow/,10729,2
/lucywu0330/,21,64
/luenhsieh/,378,68
/lukaooo/,3,15
/luke555167/,29,18
/lukechan168/,16289,20
/lumilumilumilumi/,2430,0
/lunaooo/,102,42
/lupintheorange/,42,13
/lusergang/,20,3
/luvmemoreplz/,1,1
/luxiaowei/,43,668
/luxy888/,18,42
/ly7245532/,9,11
/lydia618/,122,154
/lzmusic131/,7,2
/lzy64/,220,63
/m852024/,1,0
/m990110/,1,0
/maajilike/,45,40
/macbethband/,344,0
/madboii/,33,1
/mafianjo/,54,37
/maggie691117/,4,0
/magician/,240,452
/magickmac/,64,187
/magotsao/,37,39
/maimai1914/,89,11
/maisy_chou/,11,3
/major/,593,176
/mak111/,5,0
/makemake_band/,1121,2
/makerokita/,106,94
/makoto1982/,50,5
/malin__123/,5,12
/malizioso/,4,7
/manama952/,61,47
/manchuker/,4515,13002
/mandarkravel/,49,3
/mandy_mo_0518/,41,17
/maniabandtw/,87,11
/maniao/,1348,0
/manicsheepband/,849,2
/manicxsickoz/,97,0
/mannyisaac/,23,22
/maogailaoshi/,4,3
/maomaoplanet/,55,21
/marcoschiang/,18,11
/marcusma/,21,8
/maria69/,9901,0
/mark2u/,2,5
/martyyoung0623/,119,19
/maruko_jan/,5,104
/maryseethefuture/,16010,0
/masacraeyance/,91,41
/mason13/,533,76
/massmanb99/,235,0
/master1987/,24,33
/match0728/,72,13
/matel2008/,21,19
/mathsing1995/,19,0
/matiyang/,6,55
/mattea3/,16,42
/mawmaw93/,109,19
/maxkingmax/,29,16
/maxku1014/,9,8
/maybecxl6/,2,2
/mayo0622/,3,0
/mayuyu0820/,1,31
/mayze716/,6,63
/mazingeryo/,160,47
/mcbigtree/,18,4
/mcchengcheng/,13,40
/mcdavi/,2458,19
/mchanofficial/,231,0
/mcmy/,221,395
/mcp2w/,5,14
/mcturbulance/,7,0
/mcxiao/,1767,159
/md690094/,13,13
/me2me2me281/,12,17
/medchem/,20,46
/meemeemaomao/,83,0
/meganuyl/,13,10
/mehow306/,76,0
/mei_______/,34,21
/meimei/,54,28
/meiyuko/,2,5
/melaniesinn/,31,16
/melet_fan/,101,23
/melody10009/,1,5
/melody720/,8,11
/meltingbridge/,63,2
/menghuan0508/,154,0
/mengtingxie/,189,3
/mentalitymix/,16,7
/meo/,7,38
/messeffect/,17,10
/meukomeuko/,128,0
/mi1996927/,49,50
/miaonekocat/,4,1
/michaeliu/,10,0
/micheo220/,55,364
/mickchou/,21,30
/mickey0817/,14,6
/micunder7/,1771,0
/midicurly/,5,2
/miiilks/,4,21
/mikan0930/,4,20
/mike020/,14,31
/milaco_1226/,1,5
/milda/,5,6
/milkybin/,22,50
/milkymix/,12,14
/mimi_wu/,107,2
/mimijasmine/,88,5
/min19950904/,128,15
/min_fly13/,1,28
/minging27/,23,19
/minicheese/,5,10
/miniecko/,9,11
/minipi/,3,0
/minipiggyy/,40,28
/minnnnnn/,1,11
/minokabasawa200/,96,23
/minshiou2/,13,0
/mintgreenmill/,820,4
/mirmir1031/,12,19
/mishe/,2,3
/misike/,2557,0
/miss810121/,23,12
/missbac/,12831,21
/missbananaTW/,169,8
/missdie/,519,68
/missko/,161,0
/mistsoul/,4,1
/mistytoast/,172,21
/mitsugo/,1,1
/mixabo/,14,157
/mixmusic/,252,129
/miyagimu/,9,47
/mj116/,24,0
/mkaiy/,4,8
/mljj2015/,340,0
/mm7el21/,1,14
/mms147258/,7,12
/moarls_abyss/,23,40
/mochensky/,32,67
/mod1976/,1960,4
/mofoparty/,80,0
/mogu0219/,6,33
/mohin/,7,1
/mollbird/,10,16
/mon1key3/,12,10
/monbaza/,79,36
/monday777/,5,12
/monix/,12,5
/monkey025/,19,13
/monkey52126/,18,72
/monomania/,189,2
/monovnmusic/,9,0
/monster820/,51,44
/mooger/,24,51
/moon82/,3,5
/moonbandzq/,320,2
/moonhuang/,10,22
/moonmoonmmmm/,337,2
/moonrize/,321,3
/moozdau/,30,90
/morice04631/,285,374
/morimagic/,76,68
/morphineside/,46,81
/mosesrie/,506,2
/mow/,310,146
/mpchuan/,25,32
/mrbrownchen/,1035,97
/mrcarry/,18,33
/mrconky/,7,21
/mrcys879/,3,11
/mrdragon/,27,187
/mrguineagrass/,4,2
/mrliu/,539,12
/mrmouth/,2215,52
/mrnicehaohao/,116,0
/mrsthis/,174,0
/msays/,990,0
/mslava/,42,7
/msloisc/,58,24
/mstrangerp/,44,17
/mt82525/,8,16
/mtldf/,48,1
/mtp/,16,40
/mtvok/,6,14
/mu052/,2,0
/mumujustsmile/,317,7
/mun/,45,36
/murdoc1027/,82,31
/mushymuse/,8,2
/music4u4life/,51,116
/musicbyturkey/,7,7
/musiceditor/,33,29
/musicersho/,35,30
/musician_00/,5,0
/musicsoul_ling/,5,3
/musicxxx/,27,1
/mustbeniceband/,226,8
/mutntknd/,2,1
/muz_club/,209,26
/mwt/,22,11
/mxrris_17/,112,11
/my8dayweekend/,624,4
/myeve/,6,3
/mymaytai/,35,31
/mzhenzu/,75,9
/n019365289/,6,2
/n7166823/,6,54
/n9107016/,360,22
/na_ch7/,1,1
/naau_eucna/,411,21
/nagisatodoroki/,688,9
/nainaiband/,227,21
/nakashikuz/,663,0
/nanguaq/,840,0
/naomihan/,11,2
/naomikaorecords/,182,18
/nastyjrfog/,569,13
/natalie2005/,12,11
/nathan0516/,2,0
/nathanchouuuu/,36,8
/nats55/,6,46
/naylino2/,9,16
/nblue/,4,10
/nbwx/,6,17
/nckn/,25768,0
/need4speed/,1,4
/neighborgoupz/,14,18
/neinei/,7,33
/nekojamband/,421,12
/nekomou/,10,9
/nellliu/,3,2
/nelnel/,11,7
/neng728/,23,40
/neo77110/,66,10
/neoneoproduction/,45,187
/neosoul6666/,149,4
/never_6/,5,3
/newbloodbjj/,32,25
/newlife200732/,6,2
/newone211/,404,63
/newschool1985/,11,15
/newsunglasses/,427,40
/newswimmer251/,52,3
/newwave/,5,4
/ng8909016/,4,26
/ngbband/,135,38
/ngoo/,6,8
/ngtunglii/,2,19
/ngu0294/,13,3
/ngyin/,5,1
/nhkhc/,4,6
/nhy134679/,21,41
/nic21576/,41,19
/nice396/,6,3
/nickandjayzhou/,1,1
/nicky_liu/,4,5
/nickyeo/,7,9
/nickyu/,13,38
/nico9980/,1,7
/nicocheung0906/,6,46
/nights0417/,93,2
/nikeeeeee/,10,9
/niloenikki/,5,8
/ninemaps/,86,1
/ning1014/,3,2
/ningyang/,3,3
/ninimusic/,101,14
/ninthchords/,29,29
/niolas/,5,3
/niu_x_zheng/,51,13
/no45/,19,8
/no8pig/,5645,22
/noblack/,1,2
/nois/,3,16
/noisesteve/,31,31
/noisy_bar_1f/,22,23
/nolightattheintersection/,94,67
/nomoneynohoney/,58,11
/nonamejapan/,21,1
/nonemoon/,6,5
/noninlin/,502,248
/nonluckofmine/,43,1
/nononono/,529,7
/nonsense/,39,32
/noodle1983/,415,0
/noopa7807/,17,6
/nopartyforcd/,40798,17
/noreg0066006/,23,0
/norma106/,2,1
/normalweekends/,172,0
/norv/,29,12
/nosemad999/,18,20
/ns69/,612,15
/nsy/,71,367
/nsysustreetdaz/,26,0
/ntcnc95151106/,2,54
/ntmusician/,1,0
/nto5401/,4,6
/ntrendbys7777/,7,1
/numetalsing/,457,72
/nuwave/,21,30
/oLdWaYs30688/,37,38
/ocat601/,262,234
/ocdgirl/,325,1
/oddchou/,47,69
/odot121/,3,16
/oeovoao/,12,7
/oghhb2005/,83,161
/oiar11031/,3,10
/ok08542003/,5,0
/old_cat_agency/,1059,0
/old_fire_rzc/,196,41
/oldgame/,8,0
/oldrtim/,275,2
/ole8809/,26,89
/olia_da/,3,80
/oliver/,2586,17
/oliver_wong/,1,26
/ollie1099304041/,10,11
/omicrown/,2,48
/omokage/,64,57
/one3one4/,87,0
/onefan_product/,115,6
/onepagebandtw/,134,13
/onepercent/,118,4
/onlylisten/,7,9
/oops_we_fall_asleep_again/,2,0
/ooxxya/,230,127
/ophelia171475/,12,96
/opingoseng/,101,0
/orangechang/,23131,56
/orangegrass/,1219,0
/orangestar/,2,2
/orchidswordtw/,214,5
/orientone/,92,8
/originalbrewing/,586,11
/orion0628/,28,14
/orpheus0510/,7,7
/orz123/,2,5
/orzboyz/,10,0
/otaku3/,29,8
/otinao588/,2,1
/otis1991/,52,90
/otkgrowche/,6,17
/ottla/,12,0
/oui7/,24,36
/outer_space_mob/,38,6
/outletdrift/,1642,8
/overdose/,274,4
/ox860428/,1,60
/oysterlab/,3,0
/ozzie0218/,44,14
/p0wei/,38,42
/p233211/,324,29
/p23466286/,27,7
/p70068953/,172,40
/pacersbandTW/,1534,13
/paiwanmatzka/,345,0
/palapelit/,190,0
/paleeedot/,286,31
/pan0429/,12,5
/pan2/,32,4
/panaitaiwantour/,410,0
/pandapun/,13,67
/paperboy/,1,0
/paralleloutput/,139,18
/parkproduction/,142,0
/parkwzs/,13,33
/partywang/,36,22
/patty9533/,9,23
/paul1985/,154,108
/paulybleeonly/,540,16
/paxirsomatch/,65,204
/pcua26822188/,40,32
/peaceandwave/,916,6
/peacewong/,64,7
/peano/,5,7
/peav/,231,0
/peeeping/,351,0
/pehthiha/,1532,0
/peick829/,14,2
/peilei24/,178,424
/peio909/,48,35
/pen_i/,99,11
/pengo/,4,1
/pengricky1/,2,8
/penguin776070/,41,68
/penzi/,16,29
/people333/,31,38
/peoplejam_fromjapan/,39,4
/peppermint_gin/,184,15
/perse/,2591,31
/peter3188/,4,1
/peterlin01112021/,285,1
/petertsai/,44,47
/petitnail/,106,56
/petrichor/,3,21
/pgroove/,7,13
/phaik07/,8,4
/phatboo69/,125,30
/phoebefern/,63,81
/phoenixonfire/,20,8
/pianoandguitar/,30,2
/picks/,172,6
/pickup/,377,1
/pieceken/,7,5
/pig79122/,4,17
/pigeon20200602/,35,42
/pigheadskin/,640,3
/pineapple0318/,1,2
/ping17/,7,32
/ping75188/,33,32
/ping920702/,196,21
/pingchangxin0101/,1,2
/pingkueilyu/,265,27
/pingo44/,44,15
/pinhsinwang1117/,119,8
/pinkblue1988/,9,5
/pinknoise123/,104,0
/pipperwang/,1,1
/pj0206/,3,1
/pj8/,56,15
/platy2233/,95,10
/pleasure133/,1,3
/pleiadesbandtw/,384,10
/pnfc/,10270,0
/pochang/,296,93
/poi24865/,26,0
/polinfinitum/,3846,8
/pollyeh/,1,1
/polysicsordie/,29,27
/ponglam/,19,10
/ponkwan2008/,13,24
/poooorsmokers/,166,2
/poorrabbitjoe/,200,0
/pop581603/,11,8
/popcorn_band/,136,0
/popfunk/,4,15
/popo10963/,17,13
/popo66985/,3,27
/popradio/,68,0
/poprocksuck/,44,38
/popscandy/,25,19
/poshangcun/,708,306
/poshinverse/,610,48
/potohardwarestore/,956,1
/pow910166/,145,107
/powersheep/,12,23
/ppomen88/,42,57
/ppwangg/,294,5
/pqpqpq/,21,29
/prairiewwww/,1178,0
/prcs/,11,0
/primo_huang_03/,3,18
/princeninja/,7,1
/projectace/,83,0
/prophish/,17,14
/proud_forest_gj/,1,4
/pseudo/,90,0
/psychotaipei/,78,9
/ptsvpaul/,175,82
/ptt/,3,11
/pukpukpunk/,12,24
/pulpchen/,2026,1
/puma780905/,8,32
/pumpingrobot/,485,1
/pumpkinparty/,141,0
/punkcan/,45,20
/punkhoo/,1373,7
/punkippo/,434,24
/punkmonkey83/,24,4
/punktv/,2091,36
/pupupibo/,2,5
/purplefoxleaf/,153,26
/pushenhsu001/,371,11
/pyujuq/,7,8
/pzjoj66ex/,9,1
/q01031114/,2,7
/q0981698900/,5,3
/q472499420/,12,29
/q7293970/,5,9
/q75903/,3,3
/qalavangannau/,8,25
/qaz356597/,65,4
/qaz6170/,333,23
/qcumber/,8,6
/qienchen968431187/,1,5
/qingyi_dong/,15,6
/qinlusmile/,1,6
/qkmusic/,8,18
/qq948032/,321,153
/queenkris/,24,27
/queenofclutter/,1,1
/queensuitcase/,2435,21
/quwle1999627/,12,2
/qwe90011228/,3,63
/qwer10227/,31,1
/qwer3694545/,136,43
/qwert_0617/,5,63
/qwerty7897/,85,34
/r0731/,4,6
/rabadee/,457,5
/rabbit2222/,108,67
/rabbit50329/,132,21
/rabbitisrich/,110,14
/rabbitsband/,13,19
/rabre7864/,5,0
/racclu/,6,1
/raewu729/,21,13
/ragan3024555/,90,82
/raggentle/,27,0
/rainbowfish8/,3,1
/rainofsorrow/,957,0
/rainprincess97/,33,10
/raman/,35,45
/raoshejia/,16,38
/rap012520/,8,18
/rap501deiwl/,20,71
/rapmania1986/,70,67
/rapperjason/,15,26
/raspy_firefly_01h/,16874,129
/raspy_paper_00/,71,41
/ray871122ray/,4,1
/ray____/,2,0
/rayhuang3/,13,14
/raykai/,5,1
/raylightdistrict/,6,13
/raymondstyle/,19,68
/rayretro/,214,160
/real0311/,209,8
/real_jimmy/,28,37
/realityxxxx/,2,1
/recall2020/,2087,10
/recscy/,9,8
/red_0720/,148,20
/redbean1983/,72,73
/registrar/,9,13
/rekileggy/,873,12
/ren_xuan/,11,22
/renbo124/,63,21
/renren/,13,3
/reregid/,1,69
/resaclub/,183,23
/respectgogo/,161,37
/retroagetw/,81,4
/retroinspection/,31,11
/retros/,264,1
/revivaltaiwan/,167,0
/rgry/,179,0
/rhapsody317/,12,26
/rhapsottia/,8,3
/rhea/,6,2
/rhymebot/,749,3704
/rich4life/,53,43
/rich_feng1103/,7,0
/richard871011/,78,29
/richardkong/,3,1
/rickyaxc/,25,19
/rina_lai/,1,2
/ripplesmusic/,504,12
/rippletaiwan/,162,0
/rjbss/,544,17
/rkile213/,10,21
/rls0914/,10,16
/rlzhanghang/,20,27
/rmk/,31,22
/ro_cm_music/,111,0
/roadtrip/,38,4
/robben/,10,56
/roberthu0410/,2397,53
/robin/,23,18
/robinsixstring/,17,16
/rock369/,5,62
/rock410/,8,11
/rock78994/,13,2
/rock_1020520/,3589,8
/rockcode2020/,28,23
/rockie_boi_pop_dat/,9,35
/rockmui/,1272,3
/rockshadow/,3,7
/rocst888/,2,2
/rods/,3,0
/rogerlynn11/,6,14
/rohar/,5053,4
/rolex/,17,5
/ronronronron69/,10,7
/rookie155/,40,20
/room20201210/,0,0
/roro.lai/,4,70
/rorock52/,2,0
/roseandbeef/,372,72
/rosedinband/,266,16
/rosyband/,102,0
/rouge53/,135,40
/round_block_bdg/,12,26
/royalflush0224/,28,0
/roye1106/,12,0
/rr1014/,6,4
/ru040228/,39,11
/rubyred/,16,63
/rudeboyinc/,42,4
/ruixuan_7_30/,7,6
/rulala/,20,13
/rule1230/,1333,16
/ruoheng08/,20,10
/ryan850light/,68,29
/ryanlin/,14985,44
/ryoderlin/,8,4
/s218008/,3,5
/s22831444/,40,153
/s337768s/,122,229
/s4662/,3,3
/s4rs/,34,11
/s652615/,8,1
/s712996/,32,36
/s7632588/,35,1
/s7958797/,9,6
/s800224/,2,6
/s8817012011/,356,13
/s8906400/,5,6
/s90089525/,1,38
/s_wavesf/,10,0
/sabrina30210/,8,13
/sabrinaband2019/,591,0
/sador/,34,98
/sagamagic/,22,221
/saintg/,273,297
/sally0930/,7,2
/salmonchen/,3,18
/sam108992000/,23,58
/samforever/,13,11
/samland/,144,5
/samshady/,4,22
/samuelc/,419,24
/sanchongetemple/,66,1
/sandy860425tw/,26,53
/sandyo/,6,13
/sangkinlam229/,28,0
/sangni/,1,12
/santaklaus/,275,43
/sanyeh/,27,3
/sara6600/,5,101
/sausageroar/,269,0
/schizyway/,80,77
/schrodingerscat/,869,0
/scotdabig/,297,18
/screamrose269/,64,21
/sda903209/,5,3
/sdf0935576491/,8,16
/seanreallive/,81,149
/seansu0801/,68,38
/seeyouband/,53,0
/sehan/,2,2
/seito_uta/,106,21
/selfkill/,304,0
/selina006/,66,54
/seliuaua/,1,9
/selkei520/,50,64
/semitune/,40,38
/senband/,228,11
/septembercampers/,27,3
/serenadeofmemory/,20,0
/sex3rd/,4,4
/sexyemily/,61,59
/sf2696075/,9,46
/shady30344/,5,5
/shadyrabbit/,5,31
/shallowlevee/,5633,1
/shalun0712/,1,1
/shan3ts/,16,79
/shan7218/,56,59
/shane00114/,64,0
/shaniu/,4,13
/shaohaomusic/,135,1
/shaolincool/,73,24
/shaoxuan4real/,13,92
/shapalobster1208/,23,0
/sharkyor777/,1,1
/sharon_/,1,1
/sharonskwan/,273,0
/shaudung/,7,14
/sheandhe/,3,83
/sheeee7/,81,13
/sheepNhorses/,370,12
/shellehs/,6,15
/sheming/,83,1
/shen8668/,745,99
/shenshenband/,32,2
/sherliq/,105,37
/shero123/,4,2
/shiaocheng/,7,103
/shien_little_stone/,4,4
/shikiharu2020/,123,1
/shimmer/,27,1
/shimmeringisland/,83,0
/shine000kimo/,19,36
/shinken/,4072,0
/shinyu7/,7,0
/shinzz/,115,6
/shitshitJOE/,147,0
/shiuebess/,1363,783
/shiueweiliao/,12,53
/shivatrance/,92,106
/shivia/,471,8
/shock23/,9,70
/shofen/,9,15
/shonwang/,8,4
/show211397/,2,0
/show402020/,4,6
/showeringtiming/,226,293
/shrill_moon_ps/,30,1
/shrimp_84/,517,54
/shuchan_chiu/,335,10
/shufan/,17,5
/shun_aka_hotball/,1,2
/shun_tsao/,324,39
/shung0515/,3,6
/shuo1shuo/,135,1
/shuresm58/,7,0
/shww77/,8,28
/shy_limit_0e/,15,5
/si.alian/,1,6
/siaulukala/,778,22
/sibbiefantastic/,40,6
/siemem/,2,0
/silent_term_gar/,744,11
/silentdv/,24,40
/silentjeff/,19,1
/silenttoads/,665,34
/silkwood/,140,1
/silverlemon/,8,22
/simonsimon1122/,56,67
/simplelife/,1234,372
/simplelife414/,8,31
/simplelife513/,7,27
/simplevillage/,155,9
/singbess2/,72,52
/singmylife/,47,24
/sintree/,20,3
/sion_chen/,1,2
/sis10126/,11,23
/sithguy/,8,43
/sixcolor/,23,5
/sixteenmins/,927,13
/sjgueg/,141,50
/skatemeow/,27,1
/skippylu/,12363,42
/sky220982003/,209,254
/sky51569/,72,80
/sky76824/,3,8
/skyasdfg/,83,4
/skybreaker5mix/,3,35
/skyimagine/,14,45
/skymu/,49,0
/slao/,23,1
/slash0715/,11,24
/sleepingwalker_1234/,144,0
/slimo/,98,8
/slksuup/,3,1
/slosyoyo/,83,8
/slsoul426/,13,6
/smallpigsir/,75,217
/smel1984/,26,46
/smf/,159,471
/smithfuck/,23,38
/smmaooo/,31,8
/smokerflow/,20,25
/smokingarea25/,2718,0
/smr_fortune/,50,3
/snake_1017/,20,1
/snarelop/,7,6
/snitchwingardiumleviosa/,12,1
/snkbook2011/,33,60
/snowonacrowy/,147,8
/so34phie/,3,26
/sodoesthedog/,817,19
/soft_fog_mcf/,1,4
/soldierant/,9,21
/soleabckimo/,58,18
/solidor/,248,70
/solitary_moon_by/,66,5
/solokid/,89,282
/songce/,38,33
/sonicplanet/,14,0
/sonnieband/,23,0
/soongang/,5,3
/sophielin/,1,1
/soso_418/,3,41
/sosoheroesband/,949,0
/soulbrothers/,149,8
/soulfun/,42,9
/soulsista/,125,86
/soulso5/,3,8
/soultanic/,177,29
/soundandpicture/,80,14
/soundhao/,7,1
/soundsgood/,59,28
/soundzimage/,41,31
/southbadboy/,1038,16
/southfuceroc/,54,12
/southsidechigga/,27,0
/spacetaxi2018/,195,0
/sparkling_rice_1cu/,98,29
/spell/,92,53
/spinmaster12998/,225,22
/spongebob2616817/,2,12
/spring/,228,3
/springthunder/,4,0
/squadaofficial/,3,0
/srb011352/,2,1
/srvblues157/,1,1
/sscomp/,63,34
/sss_driver/,34,30
/ssssg3/,7,8
/st0rm/,2,3
/st54242005/,5,15
/st8937/,27,31
/stacy0824/,18,20
/stanbigger/,4,6
/stanleyc88/,111,6
/star0122/,1,4
/star82330/,1,23
/staradio/,842,0
/startway/,22,9
/staycool/,1599,0
/staywideawake/,406,0
/stephane8136/,23,2
/stephanitw/,33,16
/stepmania/,4,3
/stevenya119/,1,9
/stickyrice/,129,0
/stiffrock1992/,1101,0
/stilldiggin/,64,26
/stingie/,179,13
/stone1985/,42,23
/storymaker/,90,0
/storyteller/,30,33
/stothen_n/,48,6
/strandedwhale/,309,0
/stranger/,92,34
/straw/,61,3
/strawrynk/,22,7
/stree1ric/,23,48
/street_pisces/,9,7
/streetpoets/,67,16
/streetvoice95279/,5,0
/stretchsolo/,5,23
/strike126/,577,143
/strongliu/,33,14
/stshosta/,22,0
/stu84096/,5,5
/stuck222_official/,767,0
/stussy023/,16,32
/style0806/,20,3
/su9232003/,5,6
/subcaptain/,27,22
/subyub/,716,50
/sugarboyS/,11,1
/sugarplumferry/,2531,0
/sujer/,531,38
/sulysalt/,45,39
/suming/,1811,4
/summer_recipe_1vq/,4,32
/summer_snow_mu/,64,5
/summerairin23/,13,34
